loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate
LN0000965,2024-12-31,Mortgage,2019-11-19,465962.3,117860.42,597,609,0,5.45,N/A,North,0.035,0.105,0.1697,2,2100.1,1.7819
LN0000966,2024-12-31,Personal Loan,2022-03-27,10607.39,4475.41,727,718,0,8.85,N/A,North,0.012,0.036,0.6969,1,37.43,0.8363
LN0000967,2024-12-31,Auto Loan,2020-10-31,28988.2,7755.42,669,692,0,6.68,N/A,South,0.0225,0.0675,0.3542,1,61.81,0.797
LN0000968,2024-12-31,Mortgage,2021-11-25,341599.77,139350.9,567,592,0,5.01,N/A,North,0.07,0.21,0.2168,2,6344.37,4.5528
LN0000969,2024-12-31,Personal Loan,2021-05-12,25594.94,6737.31,850,812,0,8.19,N/A,North,0.006,0.018,0.6029,1,24.37,0.3617
LN0000970,2024-12-31,Personal Loan,2022-12-23,10937.18,6000.76,652,694,0,9.98,N/A,South,0.03,0.09,0.6852,1,123.35,2.0556
LN0000971,2024-12-31,Auto Loan,2020-10-15,54610.46,14565.64,650,643,0,6.92,N/A,North,0.045,0.135,0.2891,2,568.48,3.9029
LN0000972,2024-12-31,Credit Card,2021-06-20,1689.35,488.54,693,688,0,18.71,N/A,North,0.0375,0.1125,0.7268,2,39.95,8.1774
LN0000973,2024-12-31,Auto Loan,2022-04-13,40292.27,18217.57,818,810,0,5.82,N/A,East,0.0045,0.0135,0.3042,1,24.94,0.1369
LN0000974,2024-12-31,Mortgage,2020-09-30,176351.81,47567.01,546,503,120,5.23,N/A,Central,0.56,1.0,0.1569,3,7463.26,15.69
LN0000975,2024-12-31,Mortgage,2021-03-23,532924.83,140641.74,702,694,30,4.8,N/A,East,0.035,0.105,0.1657,2,2446.96,1.7399
LN0000976,2024-12-31,Mortgage,2020-08-05,288088.28,73837.65,847,850,0,3.86,N/A,West,0.0035,0.0105,0.2721,1,70.32,0.0952
LN0000977,2024-12-31,Personal Loan,2021-06-12,8921.83,2536.25,690,692,0,9.44,N/A,Central,0.03,0.09,0.5568,1,42.37,1.6706
LN0000978,2024-12-31,Mortgage,2019-10-13,373779.21,105532.77,581,548,0,5.27,N/A,North,0.07,0.21,0.2194,2,4862.32,4.6074
LN0000979,2024-12-31,Personal Loan,2021-02-26,22831.88,6645.2,631,721,0,9.91,N/A,East,0.012,0.036,0.5195,1,41.43,0.6235
LN0000980,2024-12-31,Personal Loan,2021-12-06,19636.33,7349.95,697,732,0,9.2,N/A,East,0.012,0.036,0.6438,1,56.78,0.7725
LN0000981,2024-12-31,Mortgage,2020-08-09,160356.04,40824.91,786,810,60,4.39,N/A,South,0.014,0.042,0.2489,2,426.78,1.0454
LN0000982,2024-12-31,Auto Loan,2023-07-27,24499.14,15590.98,653,644,0,6.81,N/A,East,0.045,0.135,0.262,2,551.45,3.537
LN0000983,2024-12-31,Mortgage,2023-09-26,267791.4,196889.49,746,731,0,4.72,N/A,East,0.007,0.021,0.1972,1,271.79,0.138
LN0000984,2024-12-31,Mortgage,2022-01-03,262858.25,108965.96,565,558,0,5.58,N/A,West,0.07,0.21,0.2292,2,5244.75,4.8132
LN0000985,2024-12-31,Auto Loan,2022-11-22,40130.75,22261.01,565,592,0,7.32,N/A,West,0.09,0.27,0.2789,2,1676.32,7.5303
LN0000986,2024-12-31,Personal Loan,2020-01-21,3988.06,1096.54,641,617,0,9.32,N/A,North,0.06,0.18,0.6142,2,121.23,11.0557
LN0000987,2024-12-31,Auto Loan,2022-03-16,33986.91,15242.93,795,768,60,6.39,N/A,North,0.018,0.054,0.266,2,218.95,1.4364
LN0000988,2024-12-31,Personal Loan,2021-06-28,11226.26,3661.43,686,699,0,9.77,N/A,North,0.03,0.09,0.5794,1,63.64,1.7381
LN0000989,2024-12-31,Mortgage,2022-05-14,176442.39,75721.85,703,711,0,4.37,N/A,South,0.007,0.021,0.1698,1,90.0,0.1189
LN0000990,2024-12-31,Credit Card,2020-09-21,3390.58,864.36,702,683,0,18.54,N/A,East,0.0375,0.1125,0.7859,2,76.42,8.8412
LN0000991,2024-12-31,Auto Loan,2020-12-10,27287.53,6921.68,769,741,0,6.45,N/A,South,0.009,0.027,0.3269,1,20.36,0.2941
LN0000992,2024-12-31,Auto Loan,2023-03-12,7041.43,4559.67,631,652,0,7.12,N/A,Central,0.0225,0.0675,0.3421,1,35.1,0.7698
LN0000993,2024-12-31,Mortgage,2021-12-09,188972.2,75845.62,735,738,60,5.04,N/A,North,0.028,0.084,0.1834,2,1168.45,1.5406
LN0000994,2024-12-31,Personal Loan,2021-07-19,7899.16,2510.52,614,579,0,9.79,N/A,North,0.12,0.36,0.5482,2,495.46,19.7354
LN0000995,2024-12-31,Personal Loan,2022-08-24,18391.98,8775.22,839,806,0,8.89,N/A,Central,0.006,0.018,0.5487,1,28.89,0.3292
LN0000996,2024-12-31,Mortgage,2020-08-31,179375.5,46321.16,616,584,30,5.18,N/A,East,0.14,0.42,0.2785,2,5418.19,11.697
LN0000997,2024-12-31,Credit Card,2022-04-14,4413.59,1941.73,609,628,90,18.45,N/A,East,0.3,0.9,0.6715,2,1173.48,60.4348
LN0000998,2024-12-31,Mortgage,2019-12-10,580205.9,158240.79,724,739,0,4.82,N/A,East,0.007,0.021,0.264,1,292.43,0.1848
LN0000999,2024-12-31,SME Loan,2020-05-14,198004.7,51366.29,686,729,0,8.24,Services,South,0.013,0.039,0.5563,1,371.48,0.7232
LN0001000,2024-12-31,Personal Loan,2022-03-04,22956.65,9203.24,706,669,0,9.56,N/A,West,0.03,0.09,0.6153,1,169.88,1.8459
LN0001001,2024-12-31,Mortgage,2020-05-17,208994.62,57920.47,698,723,0,4.46,N/A,East,0.007,0.021,0.2766,1,112.15,0.1936
LN0001002,2024-12-31,Personal Loan,2021-08-30,18505.43,6127.23,593,605,0,9.6,N/A,North,0.06,0.18,0.6474,2,714.02,11.6532
LN0001003,2024-12-31,Credit Card,2023-06-07,4372.33,2897.87,809,842,0,17.72,N/A,North,0.0075,0.0225,0.7644,1,16.61,0.5732
LN0001004,2024-12-31,Auto Loan,2022-01-12,27489.59,10390.3,751,742,30,6.56,N/A,West,0.018,0.054,0.3773,2,211.69,2.0374
LN0001005,2024-12-31,Credit Card,2021-09-13,6032.05,2148.49,789,850,0,17.5,N/A,South,0.0075,0.0225,0.7712,1,12.43,0.5785
LN0001006,2024-12-31,Auto Loan,2023-06-19,23416.65,15839.17,638,653,0,6.79,N/A,West,0.0225,0.0675,0.3577,1,127.48,0.8048
LN0001007,2024-12-31,Auto Loan,2022-05-25,54024.95,27207.35,713,739,0,6.94,N/A,West,0.009,0.027,0.3245,1,79.46,0.2921
LN0001008,2024-12-31,Credit Card,2023-08-17,4536.61,3138.72,696,697,0,18.5,N/A,South,0.0375,0.1125,0.6577,2,232.24,7.3992
LN0001009,2024-12-31,Mortgage,2021-07-01,365558.02,119723.9,770,769,0,4.74,N/A,North,0.0035,0.0105,0.2621,1,109.83,0.0917
LN0001010,2024-12-31,Personal Loan,2020-01-16,31995.81,9214.27,773,751,0,9.32,N/A,West,0.006,0.018,0.5379,1,29.74,0.3228
LN0001011,2024-12-31,Mortgage,2020-05-10,449471.12,124554.28,695,700,0,4.58,N/A,East,0.007,0.021,0.2212,1,192.86,0.1548
LN0001012,2024-12-31,SME Loan,2021-01-23,36818.53,10534.42,559,553,0,8.82,Retail,South,0.13,0.39,0.5752,2,2363.17,22.4328
LN0001013,2024-12-31,Credit Card,2021-02-14,6139.19,1613.87,822,765,0,17.8,N/A,East,0.0075,0.0225,0.623,1,7.54,0.4672
LN0001014,2024-12-31,Mortgage,2021-06-09,410593.81,118703.67,724,699,0,5.09,N/A,East,0.0175,0.0525,0.2389,1,496.27,0.4181
LN0001015,2024-12-31,Auto Loan,2022-07-10,42478.15,19438.2,631,623,0,6.87,N/A,North,0.045,0.135,0.3004,2,788.3,4.0554
LN0001016,2024-12-31,Credit Card,2022-04-14,2816.79,1304.82,713,724,60,17.96,N/A,West,0.06,0.18,0.6185,2,145.27,11.1333
LN0001017,2024-12-31,Mortgage,2022-05-09,193200.23,92890.22,559,559,0,5.66,N/A,West,0.07,0.21,0.1973,2,3848.72,4.1433
LN0001018,2024-12-31,Personal Loan,2022-04-10,24263.66,11444.14,764,745,0,9.36,N/A,North,0.012,0.036,0.6881,1,94.5,0.8258
LN0001019,2024-12-31,Credit Card,2023-09-16,3358.06,2282.13,562,538,0,19.26,N/A,West,0.15,0.45,0.7186,2,737.97,32.3369
LN0001020,2024-12-31,Mortgage,2023-02-01,230995.14,135993.48,662,638,0,5.17,N/A,West,0.035,0.105,0.2231,2,3185.72,2.3426
LN0001021,2024-12-31,Auto Loan,2020-05-19,55845.84,14255.78,700,733,90,6.64,N/A,South,0.036,0.108,0.3364,2,517.93,3.6331
LN0001022,2024-12-31,Mortgage,2021-04-03,262000.16,72139.06,763,746,0,4.65,N/A,North,0.007,0.021,0.2534,1,127.96,0.1774
LN0001023,2024-12-31,Credit Card,2020-03-16,3417.32,877.4,689,651,0,18.61,N/A,West,0.0375,0.1125,0.6362,2,62.8,7.1575
LN0001024,2024-12-31,SME Loan,2021-09-01,53405.44,19099.86,731,700,0,7.85,Services,North,0.013,0.039,0.5929,1,147.22,0.7708
LN0001025,2024-12-31,Credit Card,2021-10-27,5804.33,2016.44,678,692,0,18.54,N/A,Central,0.0375,0.1125,0.7744,2,175.67,8.7119
LN0001026,2024-12-31,Personal Loan,2023-06-09,6003.58,3896.71,677,649,0,8.91,N/A,East,0.06,0.18,0.6798,2,476.82,12.2365
LN0001027,2024-12-31,Credit Card,2020-02-17,4343.05,1249.48,687,685,30,18.48,N/A,Central,0.075,0.225,0.6683,2,187.88,15.0367
LN0001028,2024-12-31,Credit Card,2022-08-31,5805.81,3031.08,665,638,0,18.4,N/A,East,0.075,0.225,0.7888,2,537.96,17.7481
LN0001029,2024-12-31,Mortgage,2022-09-03,513792.57,251108.63,545,558,90,5.99,N/A,South,0.28,0.84,0.2417,2,50982.08,20.3028
LN0001030,2024-12-31,Credit Card,2020-09-28,6862.14,1881.89,619,587,0,18.76,N/A,East,0.15,0.45,0.7181,2,608.12,32.3143
LN0001031,2024-12-31,Mortgage,2021-01-27,187768.94,47137.24,700,695,0,4.86,N/A,East,0.0175,0.0525,0.2829,1,233.36,0.4951
LN0001032,2024-12-31,Personal Loan,2020-08-31,27093.57,7912.01,660,648,0,9.94,N/A,West,0.06,0.18,0.6584,2,937.67,11.8512
LN0001033,2024-12-31,Mortgage,2022-12-09,231016.05,135463.56,668,691,0,4.51,N/A,Central,0.0175,0.0525,0.273,1,647.18,0.4778
LN0001034,2024-12-31,Mortgage,2021-01-03,144661.02,37045.83,654,649,0,4.76,N/A,West,0.035,0.105,0.2794,2,1086.81,2.9337
LN0001035,2024-12-31,Mortgage,2023-04-07,246219.65,158806.3,611,626,0,5.35,N/A,South,0.035,0.105,0.2725,2,4543.85,2.8613
LN0001036,2024-12-31,Auto Loan,2020-05-11,52852.89,13465.51,641,611,0,6.86,N/A,East,0.045,0.135,0.377,2,685.33,5.0895
LN0001037,2024-12-31,Mortgage,2021-02-07,291448.92,82608.5,655,699,0,4.82,N/A,North,0.0175,0.0525,0.294,1,425.02,0.5145
LN0001038,2024-12-31,Auto Loan,2022-11-21,29881.92,17950.66,680,691,0,7.24,N/A,North,0.0225,0.0675,0.3126,1,126.26,0.7034
LN0001039,2024-12-31,Mortgage,2020-11-03,608410.94,172178.4,711,647,0,4.77,N/A,South,0.035,0.105,0.2724,2,4924.65,2.8602
LN0001040,2024-12-31,Mortgage,2023-01-16,131179.59,75504.25,666,646,0,4.53,N/A,North,0.035,0.105,0.1638,2,1298.6,1.7199
LN0001041,2024-12-31,Personal Loan,2023-09-25,6177.32,4248.09,598,589,30,9.57,N/A,Central,0.24,0.72,0.5931,2,1814.07,42.7032
LN0001042,2024-12-31,Auto Loan,2023-08-14,15578.72,9937.43,568,554,0,6.99,N/A,North,0.09,0.27,0.2584,2,693.31,6.9768
LN0001043,2024-12-31,Mortgage,2023-04-24,323296.16,213580.86,850,847,0,4.06,N/A,West,0.0035,0.0105,0.1943,1,145.25,0.068
LN0001044,2024-12-31,Auto Loan,2023-04-09,31780.15,20179.67,590,600,30,6.98,N/A,East,0.09,0.27,0.3167,2,1725.54,8.5509
LN0001045,2024-12-31,Credit Card,2020-12-10,10629.28,2879.07,639,612,0,18.91,N/A,West,0.075,0.225,0.6779,2,439.14,15.2528
LN0001046,2024-12-31,Auto Loan,2021-01-04,32773.97,9579.16,721,729,0,6.72,N/A,West,0.009,0.027,0.2891,1,24.92,0.2601
LN0001047,2024-12-31,Mortgage,2022-07-04,219239.81,100925.79,709,692,0,4.27,N/A,West,0.0175,0.0525,0.2247,1,396.87,0.3932
LN0001048,2024-12-31,Mortgage,2022-12-30,268578.21,142624.59,722,666,30,4.44,N/A,South,0.035,0.105,0.1866,2,2794.44,1.9593
LN0001049,2024-12-31,Credit Card,2022-05-22,5212.7,2286.44,645,669,0,18.64,N/A,West,0.0375,0.1125,0.7038,2,181.03,7.9175
LN0001050,2024-12-31,Mortgage,2021-11-25,116322.22,42892.8,699,723,0,4.59,N/A,North,0.007,0.021,0.1978,1,59.39,0.1385
LN0001051,2024-12-31,Credit Card,2020-11-14,19056.54,4806.72,685,747,0,18.34,N/A,South,0.015,0.045,0.6744,1,48.62,1.0115
LN0001052,2024-12-31,Personal Loan,2020-01-14,18250.04,4961.23,655,600,0,9.88,N/A,Central,0.06,0.18,0.665,2,593.86,11.97
LN0001053,2024-12-31,Credit Card,2020-12-11,5458.91,1440.35,700,718,0,18.1,N/A,Central,0.015,0.045,0.6778,1,14.64,1.0164
LN0001054,2024-12-31,Auto Loan,2020-06-07,38027.53,9735.5,764,715,30,6.26,N/A,North,0.018,0.054,0.3411,2,179.32,1.8419
LN0001055,2024-12-31,SME Loan,2023-08-07,162200.37,116353.92,678,722,120,8.18,Manufacturing,East,0.104,0.312,0.4381,3,15904.09,13.6687
LN0001056,2024-12-31,Personal Loan,2022-04-03,12279.27,5285.37,679,691,0,9.17,N/A,South,0.03,0.09,0.5305,1,84.12,1.5916
LN0001057,2024-12-31,Auto Loan,2020-08-22,23098.05,6510.21,765,748,0,6.0,N/A,West,0.009,0.027,0.3162,1,18.53,0.2846
LN0001058,2024-12-31,Personal Loan,2020-02-06,19142.58,5093.23,757,762,0,8.65,N/A,West,0.006,0.018,0.5474,1,16.73,0.3285
LN0001059,2024-12-31,Personal Loan,2023-08-27,16838.56,11914.2,807,793,0,9.17,N/A,North,0.006,0.018,0.6352,1,45.41,0.3811
LN0001060,2024-12-31,Auto Loan,2022-07-20,21505.07,11522.17,540,547,120,7.99,N/A,West,0.72,1.0,0.3707,3,4271.27,37.07
LN0001061,2024-12-31,Credit Card,2022-02-14,9991.78,3873.94,752,758,0,17.71,N/A,North,0.0075,0.0225,0.67,1,19.47,0.5026
LN0001062,2024-12-31,SME Loan,2020-01-22,121218.07,32730.71,728,772,0,7.66,Construction,Central,0.0065,0.0195,0.4154,1,88.38,0.27
LN0001063,2024-12-31,Auto Loan,2022-11-29,39812.16,23491.89,609,655,90,6.84,N/A,Central,0.09,0.27,0.3242,2,2056.34,8.7534
LN0001064,2024-12-31,Personal Loan,2022-01-21,30796.38,12624.8,700,677,0,9.42,N/A,North,0.03,0.09,0.6987,1,264.63,2.0961
LN0001065,2024-12-31,Personal Loan,2020-08-25,13536.34,3517.36,764,791,0,8.61,N/A,East,0.006,0.018,0.6602,1,13.93,0.396
LN0001066,2024-12-31,Auto Loan,2019-12-06,33751.52,8874.19,614,623,0,6.73,N/A,South,0.045,0.135,0.343,2,410.92,4.6305
LN0001067,2024-12-31,Mortgage,2022-10-10,402324.24,223162.25,715,680,0,5.0,N/A,North,0.0175,0.0525,0.2376,1,927.91,0.4158
LN0001068,2024-12-31,Mortgage,2023-04-04,186758.1,123776.12,750,732,0,4.33,N/A,Central,0.007,0.021,0.2188,1,189.58,0.1532
LN0001069,2024-12-31,Personal Loan,2019-12-22,13800.1,3439.97,594,653,30,9.39,N/A,North,0.06,0.18,0.6354,2,393.44,11.4373
LN0001070,2024-12-31,Mortgage,2023-07-26,285721.92,181556.79,669,688,0,5.24,N/A,South,0.0175,0.0525,0.1999,1,635.13,0.3498
LN0001071,2024-12-31,Mortgage,2022-12-14,166370.2,93495.68,704,712,90,4.99,N/A,Central,0.028,0.084,0.2903,2,2279.91,2.4385
LN0001072,2024-12-31,Mortgage,2021-11-09,854967.21,306641.22,616,611,0,5.35,N/A,North,0.035,0.105,0.2525,2,8129.83,2.6513
LN0001073,2024-12-31,Mortgage,2023-04-04,132767.3,81080.74,610,596,0,5.61,N/A,East,0.07,0.21,0.1648,2,2806.04,3.4608
LN0001074,2024-12-31,Mortgage,2022-07-25,140217.22,66933.92,669,670,0,4.89,N/A,East,0.0175,0.0525,0.2313,1,270.93,0.4048
LN0001075,2024-12-31,SME Loan,2021-04-01,247696.28,64350.4,744,737,0,7.16,Services,West,0.013,0.039,0.4847,1,405.48,0.6301
LN0001076,2024-12-31,Personal Loan,2023-07-28,20495.48,13408.95,731,709,0,8.65,N/A,West,0.012,0.036,0.5682,1,91.43,0.6819
LN0001077,2024-12-31,Personal Loan,2020-11-21,7218.63,2076.22,611,605,0,9.51,N/A,South,0.06,0.18,0.691,2,258.24,12.438
LN0001078,2024-12-31,Auto Loan,2022-09-13,37907.93,18954.92,732,732,0,6.18,N/A,West,0.009,0.027,0.3937,1,67.16,0.3543
LN0001079,2024-12-31,Mortgage,2023-08-24,559011.44,367455.63,613,587,90,5.22,N/A,Central,0.28,0.84,0.1899,2,58615.05,15.9516
LN0001080,2024-12-31,Credit Card,2020-03-02,4840.96,1256.7,551,552,0,18.51,N/A,Central,0.15,0.45,0.7586,2,429.0,34.137
LN0001081,2024-12-31,Auto Loan,2021-07-02,84080.43,27390.05,651,649,0,6.94,N/A,East,0.045,0.135,0.2754,2,1018.33,3.7179
LN0001082,2024-12-31,Mortgage,2022-02-07,113319.79,49821.63,770,761,0,4.08,N/A,East,0.0035,0.0105,0.2683,1,46.79,0.0939
LN0001083,2024-12-31,Personal Loan,2021-08-08,20257.78,6899.82,732,750,120,8.96,N/A,West,0.048,0.144,0.5778,3,574.09,8.3204
LN0001084,2024-12-31,Credit Card,2020-01-11,8806.67,2237.2,680,652,0,18.53,N/A,West,0.0375,0.1125,0.6841,2,172.18,7.6962
LN0001085,2024-12-31,Credit Card,2020-06-07,7674.6,2195.24,647,640,0,18.37,N/A,East,0.075,0.225,0.6319,2,312.11,14.2176
LN0001086,2024-12-31,Personal Loan,2021-11-30,11818.09,4408.07,649,668,30,9.35,N/A,North,0.06,0.18,0.5805,2,460.6,10.449
LN0001087,2024-12-31,Auto Loan,2020-04-13,26471.49,6802.0,689,730,0,7.3,N/A,South,0.009,0.027,0.3986,1,24.4,0.3587
LN0001088,2024-12-31,Mortgage,2020-09-30,335062.58,91970.93,595,545,0,5.5,N/A,West,0.07,0.21,0.1603,2,3096.02,3.3663
LN0001089,2024-12-31,SME Loan,2022-06-10,174735.41,87660.6,652,659,0,8.0,Construction,East,0.0325,0.0975,0.5642,2,4822.17,5.501
LN0001090,2024-12-31,Mortgage,2022-03-20,362665.69,164194.4,663,719,0,5.02,N/A,West,0.007,0.021,0.1869,1,214.82,0.1308
LN0001091,2024-12-31,Credit Card,2023-06-23,8267.02,5845.07,572,549,0,19.01,N/A,East,0.15,0.45,0.7572,2,1991.65,34.074
LN0001092,2024-12-31,Auto Loan,2022-05-06,19780.5,9679.2,613,640,0,6.71,N/A,North,0.045,0.135,0.256,2,334.51,3.456
LN0001093,2024-12-31,Auto Loan,2023-04-09,27143.47,16175.88,713,732,0,6.27,N/A,North,0.009,0.027,0.4,1,58.23,0.36
LN0001094,2024-12-31,Personal Loan,2023-02-06,7600.66,4489.29,681,649,0,9.5,N/A,East,0.06,0.18,0.635,2,513.13,11.4301
LN0001095,2024-12-31,Mortgage,2021-04-05,221226.78,55451.17,655,701,0,4.84,N/A,North,0.007,0.021,0.1751,1,67.97,0.1226
LN0001096,2024-12-31,Mortgage,2020-10-14,445793.2,126510.52,607,638,60,4.77,N/A,Central,0.14,0.42,0.2365,2,12566.29,9.933
LN0001097,2024-12-31,Mortgage,2020-09-04,283223.6,72526.74,806,819,0,4.02,N/A,North,0.0035,0.0105,0.297,1,75.39,0.1039
LN0001098,2024-12-31,Mortgage,2021-05-14,987991.71,292910.24,613,571,0,4.82,N/A,East,0.07,0.21,0.1688,2,10383.08,3.5448
LN0001099,2024-12-31,Auto Loan,2022-05-25,32124.12,14531.27,700,720,0,7.17,N/A,North,0.009,0.027,0.3273,1,42.8,0.2945
LN0001100,2024-12-31,Personal Loan,2021-02-27,13846.88,3620.33,641,654,30,9.25,N/A,South,0.06,0.18,0.525,2,342.12,9.45
LN0001101,2024-12-31,Mortgage,2021-09-07,282968.67,88538.07,683,706,0,4.48,N/A,South,0.007,0.021,0.2475,1,153.39,0.1732
LN0001102,2024-12-31,SME Loan,2020-02-19,63166.79,16593.2,717,719,0,7.79,Services,West,0.013,0.039,0.548,1,118.21,0.7124
LN0001103,2024-12-31,Credit Card,2023-03-05,4774.68,3109.82,570,558,0,18.92,N/A,East,0.15,0.45,0.6472,2,905.7,29.1239
LN0001104,2024-12-31,Credit Card,2020-08-11,8637.72,2155.67,679,662,0,18.43,N/A,North,0.0375,0.1125,0.7381,2,179.0,8.3037
LN0001105,2024-12-31,SME Loan,2020-04-27,106913.94,28378.71,775,763,0,7.31,Technology,South,0.0065,0.0195,0.5151,1,95.02,0.3348
LN0001106,2024-12-31,Mortgage,2019-11-20,180461.03,45643.49,821,793,0,4.11,N/A,East,0.0035,0.0105,0.1515,1,24.2,0.053
LN0001107,2024-12-31,Personal Loan,2023-05-15,7669.06,4933.36,670,702,0,9.68,N/A,East,0.012,0.036,0.6106,1,36.15,0.7328
LN0001108,2024-12-31,Auto Loan,2022-04-09,24832.77,10595.9,683,717,0,6.55,N/A,North,0.009,0.027,0.3746,1,35.72,0.3371
LN0001109,2024-12-31,Auto Loan,2019-11-17,30624.19,7909.77,850,845,0,5.9,N/A,Central,0.0045,0.0135,0.3732,1,13.28,0.1679
LN0001110,2024-12-31,Mortgage,2023-01-05,487377.02,299239.09,771,767,30,4.85,N/A,North,0.007,0.021,0.2326,2,1461.66,0.4885
LN0001111,2024-12-31,Credit Card,2020-11-30,2514.31,677.32,631,560,0,18.29,N/A,Central,0.15,0.45,0.6253,2,190.59,28.1388
LN0001112,2024-12-31,Mortgage,2019-11-19,228681.81,60513.77,630,648,60,4.89,N/A,North,0.14,0.42,0.2424,2,6160.79,10.1808
LN0001113,2024-12-31,Mortgage,2020-01-10,288414.8,79942.57,757,798,0,4.16,N/A,East,0.0035,0.0105,0.2678,1,74.93,0.0937
LN0001114,2024-12-31,Personal Loan,2022-05-14,4446.07,1941.15,599,602,0,9.27,N/A,South,0.06,0.18,0.5427,2,189.62,9.7684
LN0001115,2024-12-31,Personal Loan,2020-08-28,8101.8,2086.54,767,764,0,8.68,N/A,East,0.006,0.018,0.5411,1,6.77,0.3245
LN0001116,2024-12-31,Personal Loan,2023-08-31,8884.53,6358.35,707,718,0,8.76,N/A,East,0.012,0.036,0.6922,1,52.81,0.8306
LN0001117,2024-12-31,Mortgage,2020-09-29,180234.64,46548.68,721,748,0,4.3,N/A,North,0.007,0.021,0.256,1,83.42,0.1792
LN0001118,2024-12-31,Credit Card,2020-06-24,5409.68,1510.11,659,664,0,18.32,N/A,South,0.0375,0.1125,0.63,2,107.03,7.0876
LN0001119,2024-12-31,Mortgage,2020-10-04,247637.24,65967.04,630,634,0,4.62,N/A,North,0.035,0.105,0.2368,2,1640.2,2.4864
LN0001120,2024-12-31,Mortgage,2021-07-11,203283.52,66878.08,797,795,0,4.52,N/A,West,0.0035,0.0105,0.1566,1,36.66,0.0548
LN0001121,2024-12-31,Credit Card,2022-10-05,6087.43,3481.68,660,606,0,18.74,N/A,Central,0.075,0.225,0.7122,2,557.92,16.0244
LN0001122,2024-12-31,SME Loan,2019-10-06,329770.52,84343.1,647,630,0,7.93,Healthcare,South,0.065,0.195,0.558,2,9177.37,10.881
LN0001123,2024-12-31,Credit Card,2021-03-17,11154.83,2951.65,674,653,0,18.87,N/A,East,0.0375,0.1125,0.7343,2,243.83,8.2608
LN0001124,2024-12-31,Credit Card,2023-06-24,1879.22,1217.84,695,721,60,18.45,N/A,North,0.06,0.18,0.7389,2,161.98,13.3006
LN0001125,2024-12-31,Auto Loan,2023-09-23,37452.5,25289.38,598,579,90,7.51,N/A,South,0.36,1.0,0.2753,2,6962.17,27.53
LN0001126,2024-12-31,Personal Loan,2021-11-04,12006.29,4674.67,635,622,90,9.27,N/A,North,0.24,0.72,0.6587,2,2217.03,47.4264
LN0001127,2024-12-31,Mortgage,2020-11-13,289983.03,81073.74,631,617,0,5.43,N/A,North,0.035,0.105,0.2461,2,2094.99,2.5841
LN0001128,2024-12-31,Personal Loan,2020-08-20,10519.97,2806.73,748,744,0,9.46,N/A,North,0.012,0.036,0.6242,1,21.02,0.7489
LN0001129,2024-12-31,Personal Loan,2022-06-27,14336.34,7106.36,609,632,0,9.44,N/A,Central,0.06,0.18,0.5946,2,760.58,10.7028
LN0001130,2024-12-31,Mortgage,2021-03-25,289440.12,73143.54,540,536,0,5.74,N/A,Central,0.07,0.21,0.2805,2,4308.52,5.8905
LN0001131,2024-12-31,Auto Loan,2020-07-22,23586.25,6463.04,523,480,0,7.88,N/A,Central,0.09,0.27,0.3962,2,691.38,10.6974
LN0001132,2024-12-31,Personal Loan,2022-09-07,7802.34,4253.11,562,563,0,9.74,N/A,Central,0.12,0.36,0.5513,2,844.11,19.8469
LN0001133,2024-12-31,Mortgage,2022-01-08,214411.46,87143.75,789,810,0,4.28,N/A,West,0.0035,0.0105,0.177,1,53.99,0.062
LN0001134,2024-12-31,Mortgage,2021-11-19,301682.26,108443.7,681,650,0,4.44,N/A,North,0.0175,0.0525,0.2322,1,440.66,0.4063
LN0001135,2024-12-31,Auto Loan,2023-04-28,37782.4,25064.71,720,676,0,6.32,N/A,East,0.0225,0.0675,0.2704,1,152.49,0.6084
LN0001136,2024-12-31,Mortgage,2022-11-01,411134.01,218398.41,723,723,0,4.2,N/A,West,0.007,0.021,0.1787,1,273.19,0.1251
LN0001137,2024-12-31,Credit Card,2023-01-15,3838.76,2243.5,684,678,0,18.39,N/A,East,0.0375,0.1125,0.664,2,167.59,7.47
LN0001138,2024-12-31,Personal Loan,2023-07-12,15840.21,10731.41,674,691,0,9.51,N/A,East,0.03,0.09,0.6092,1,196.13,1.8276
LN0001139,2024-12-31,Personal Loan,2021-09-08,23801.44,7938.25,764,789,120,9.35,N/A,East,0.048,0.144,0.6831,3,780.86,9.8367
LN0001140,2024-12-31,Personal Loan,2020-06-23,26885.89,7449.96,692,666,0,9.33,N/A,East,0.03,0.09,0.5316,1,118.81,1.5948
LN0001141,2024-12-31,Credit Card,2020-04-25,4772.3,1380.99,792,780,0,17.55,N/A,South,0.0075,0.0225,0.713,1,7.38,0.5344
LN0001142,2024-12-31,Mortgage,2021-10-12,240273.74,80335.11,730,716,0,4.16,N/A,East,0.007,0.021,0.221,1,124.28,0.1547
LN0001143,2024-12-31,Auto Loan,2023-07-19,32094.81,23266.88,631,648,0,7.48,N/A,North,0.045,0.135,0.2826,2,887.65,3.8151
LN0001144,2024-12-31,Personal Loan,2020-03-17,6702.1,1822.46,640,591,0,9.53,N/A,North,0.12,0.36,0.6782,2,444.96,24.4154
